model,threshold_bp,threshold,net_benefit,net_benefit_ci_low,net_benefit_ci_high,n_folds,endpoint,stage
treat_none,3400,0.34,0.0,0.0,0.0,5,mi,raw
treat_none,3500,0.35,0.0,0.0,0.0,5,mi,raw
treat_none,3600,0.36,0.0,0.0,0.0,5,mi,raw
treat_none,3700,0.37,0.0,0.0,0.0,5,mi,raw
treat_none,3800,0.38,0.0,0.0,0.0,5,mi,raw
treat_none,3900,0.39,0.0,0.0,0.0,5,mi,raw
treat_none,4000,0.4,0.0,0.0,0.0,5,mi,raw
treat_none,4100,0.41,0.0,0.0,0.0,5,mi,raw
treat_none,4200,0.42,0.0,0.0,0.0,5,mi,raw
treat_none,4300,0.43,0.0,0.0,0.0,5,mi,raw
treat_none,4400,0.44,0.0,0.0,0.0,5,mi,raw
treat_none,4500,0.45,0.0,0.0,0.0,5,mi,raw
treat_none,4600,0.46,0.0,0.0,0.0,5,mi,raw
treat_none,4700,0.47,0.0,0.0,0.0,5,mi,raw
treat_none,4800,0.48,0.0,0.0,0.0,5,mi,raw
treat_none,4900,0.49,0.0,0.0,0.0,5,mi,raw
treat_none,5000,0.5,0.0,0.0,0.0,5,mi,raw
real_only,100,0.01,-0.0033863983607295,-0.0046150323642892,-0.0012308985559457,5,mi,calibrated
real_only,200,0.02,-0.0136250350786962,-0.0148662061639248,-0.0114475403779452,5,mi,calibrated
real_only,300,0.03,-0.0240747777083734,-0.0253287443718004,-0.0218748346086456,5,mi,calibrated
real_only,400,0.04,-0.0347422233095024,-0.0360092521256733,-0.0325193641358191,5,mi,calibrated
real_only,500,0.05,-0.0456342467127603,-0.0469146126743646,-0.0433879890214593,5,mi,calibrated
real_only,600,0.06,-0.0567580152948109,-0.0580520021709004,-0.0544878612450918,5,mi,calibrated
real_only,700,0.07,-0.0681169372211897,-0.0694289054200499,-0.0658244066555682,5,mi,calibrated
real_only,800,0.08,-0.0796981220497778,-0.0810531326528764,-0.0773950636138293,5,mi,calibrated
real_only,900,0.09,-0.0914839558449393,-0.0929328374073037,-0.0891950794409589,5,mi,calibrated
real_only,1000,0.1,-0.1034128102704163,-0.1050765356007182,-0.1011498393827493,5,mi,calibrated
real_only,1100,0.11,-0.115559332500396,-0.1174931258883667,-0.1123911241723311,5,mi,calibrated
real_only,1200,0.12,-0.1275667908334755,-0.1301919114098254,-0.1220198472157401,5,mi,calibrated
real_only,1300,0.13,-0.139448403112464,-0.1431826230352257,-0.1300614621087187,5,mi,calibrated
real_only,1400,0.14,-0.1512619875614163,-0.156435857195237,-0.1367801285636188,5,mi,calibrated
real_only,1500,0.15,-0.1632333803994881,-0.169995210335023,-0.1431218907449496,5,mi,calibrated
real_only,1600,0.16,-0.174935258723424,-0.1837194337194337,-0.1479124046268061,5,mi,calibrated
real_only,1700,0.17,-0.1861573281742171,-0.1979423640507977,-0.1503426296377077,5,mi,calibrated
real_only,1800,0.18,-0.1971139347148599,-0.2123355306526038,-0.1524241964927079,5,mi,calibrated
real_only,1900,0.19,-0.207664561075531,-0.2271607913416432,-0.152268822907389,5,mi,calibrated
real_only,2000,0.2,-0.2185748446365846,-0.2425003012334139,-0.152431775195893,5,mi,calibrated
real_only,2100,0.21,-0.2287433683585253,-0.2582281531477609,-0.1513761248242862,5,mi,calibrated
real_only,2200,0.22,-0.2394746361933608,-0.2743592833163218,-0.1525221397899052,5,mi,calibrated
real_only,2300,0.23,-0.2491820314754656,-0.2909094038788715,-0.1515990085117347,5,mi,calibrated
real_only,2400,0.24,-0.2574923112933607,-0.3078950539299093,-0.1492839773034315,5,mi,calibrated
real_only,2500,0.25,-0.2660868331179057,-0.3253336546489748,-0.1486985499414573,5,mi,calibrated
real_only,2600,0.26,-0.2752963305872161,-0.3432435689009879,-0.1477299780190891,5,mi,calibrated
real_only,2700,0.27,-0.2842968196253831,-0.3616441657352481,-0.1475432408123684,5,mi,calibrated
real_only,2800,0.28,-0.2924979589154136,-0.3805558902593488,-0.1457338857365877,5,mi,calibrated
real_only,2900,0.29,-0.3014941541432592,-0.4000003394179311,-0.1451765986353136,5,mi,calibrated
real_only,3000,0.3,-0.3099398638998747,-0.4200003442667587,-0.1426294051800671,5,mi,calibrated
real_only,3100,0.31,-0.3176675729334118,-0.4405679201045906,-0.1424417215871934,5,mi,calibrated
real_only,3200,0.32,-0.3265826930288681,-0.4616887692880668,-0.142316067199644,5,mi,calibrated
real_only,3300,0.33,-0.3353768876612722,-0.4832497436722999,-0.1429182108909653,5,mi,calibrated
real_only,3400,0.34,-0.3436055288419514,-0.5053232508379767,-0.1435279572269575,5,mi,calibrated
real_only,3500,0.35,-0.3519043805096223,-0.527819878989833,-0.1447903892918753,5,mi,calibrated
real_only,3600,0.36,-0.3600878478789516,-0.550769594320746,-0.1456076060524182,5,mi,calibrated
real_only,3700,0.37,-0.3677238009229363,-0.5742347164395258,-0.1452889180530358,5,mi,calibrated
real_only,3800,0.38,-0.3738053265370206,-0.5979146402854902,-0.146016333859201,5,mi,calibrated
real_only,3900,0.39,-0.3800305345631597,-0.6219098479772378,-0.146244479781716,5,mi,calibrated
real_only,4000,0.4,-0.3854975061524642,-0.6466877834332576,-0.1463478339187607,5,mi,calibrated
real_only,4100,0.41,-0.3894379954260791,-0.6716919805878812,-0.1472950508108207,5,mi,calibrated
real_only,4200,0.42,-0.3940919647670851,-0.6973636630788936,-0.1487091093739809,5,mi,calibrated
real_only,4300,0.43,-0.3988373380562119,-0.7238422483690474,-0.149279711031158,5,mi,calibrated
real_only,4400,0.44,-0.4033467287876906,-0.7510262148704461,-0.1503589763384413,5,mi,calibrated
real_only,4500,0.45,-0.4054681854363021,-0.7767477619104206,-0.1508609466728893,5,mi,calibrated
real_only,4600,0.46,-0.4040910318586622,-0.7874361370286797,-0.1515946641047964,5,mi,calibrated
real_only,4700,0.47,-0.3994409526705642,-0.784684315924924,-0.1522979510892007,5,mi,calibrated
real_only,4800,0.48,-0.3924771031709697,-0.772948418728208,-0.1533805832103589,5,mi,calibrated
real_only,4900,0.49,-0.3787453620793417,-0.7374009273192322,-0.1544097779614412,5,mi,calibrated
real_only,5000,0.5,-0.3606048474846097,-0.6807461971563566,-0.1556606322615508,5,mi,calibrated
rla_selected,100,0.01,-0.0033863983607295,-0.0046150323642892,-0.0012308985559457,5,mi,calibrated
rla_selected,200,0.02,-0.0136250350786962,-0.0148662061639248,-0.0114475403779452,5,mi,calibrated
rla_selected,300,0.03,-0.0240747777083734,-0.0253287443718004,-0.0218748346086456,5,mi,calibrated
rla_selected,400,0.04,-0.0347422233095024,-0.0360092521256733,-0.0325193641358191,5,mi,calibrated
rla_selected,500,0.05,-0.0456342467127603,-0.0469146126743646,-0.0433879890214593,5,mi,calibrated
rla_selected,600,0.06,-0.0567580152948109,-0.0580520021709004,-0.0544878612450918,5,mi,calibrated
rla_selected,700,0.07,-0.068108802250403,-0.0693922980515095,-0.0658244066555682,5,mi,calibrated
rla_selected,800,0.08,-0.0796746266372571,-0.0809474032965333,-0.0773950636138293,5,mi,calibrated
rla_selected,900,0.09,-0.0913984428710178,-0.0926640926640926,-0.0891950794409589,5,mi,calibrated
rla_selected,1000,0.1,-0.1032026568584255,-0.1048048048048048,-0.1011498393827493,5,mi,calibrated
rla_selected,1100,0.11,-0.1152187018175256,-0.117218341937443,-0.1123911241723311,5,mi,calibrated
rla_selected,1200,0.12,-0.1269846385896101,-0.1299140049140049,-0.1220198472157401,5,mi,calibrated
rla_selected,1300,0.13,-0.1385843930747917,-0.142901522211867,-0.1300332000981406,5,mi,calibrated
rla_selected,1400,0.14,-0.1500655792996643,-0.1561910747957259,-0.1365859635673576,5,mi,calibrated
rla_selected,1500,0.15,-0.1616312696821939,-0.1697933227344992,-0.1427245418567318,5,mi,calibrated
rla_selected,1600,0.16,-0.1729589588816824,-0.1837194337194337,-0.1472394848239215,5,mi,calibrated
rla_selected,1700,0.17,-0.1837763579787064,-0.1979811136437642,-0.1492709557495043,5,mi,calibrated
rla_selected,1800,0.18,-0.1939296992011815,-0.2125906394199077,-0.1505769699685648,5,mi,calibrated
rla_selected,1900,0.19,-0.2040555371186731,-0.2275608942275608,-0.1499507974154466,5,mi,calibrated
rla_selected,2000,0.2,-0.2143331970176066,-0.2429054054054054,-0.1494798703053229,5,mi,calibrated
rla_selected,2100,0.21,-0.2245139684025444,-0.2586168320218953,-0.1479179421230662,5,mi,calibrated
rla_selected,2200,0.22,-0.2351856910430268,-0.2745308385308384,-0.148759517524716,5,mi,calibrated
rla_selected,2300,0.23,-0.2456910718920986,-0.2909094038788715,-0.1476241942332188,5,mi,calibrated
rla_selected,2400,0.24,-0.2561600136520712,-0.3078950539299093,-0.1456135610574666,5,mi,calibrated
rla_selected,2500,0.25,-0.2668093551535864,-0.3253336546489748,-0.1453661172656039,5,mi,calibrated
rla_selected,2600,0.26,-0.2767825338501489,-0.3432435689009879,-0.1441998875395255,5,mi,calibrated
rla_selected,2700,0.27,-0.287375253553754,-0.3616441657352481,-0.1442212952441584,5,mi,calibrated
rla_selected,2800,0.28,-0.2976558425488444,-0.3805558902593488,-0.1425380527785283,5,mi,calibrated
rla_selected,2900,0.29,-0.3079030881580478,-0.4000003394179311,-0.1421697980370741,5,mi,calibrated
rla_selected,3000,0.3,-0.3182269510796935,-0.4200003442667587,-0.1400895510865789,5,mi,calibrated
rla_selected,3100,0.31,-0.3290176764878549,-0.4405679201045906,-0.1404023197803962,5,mi,calibrated
rla_selected,3200,0.32,-0.3401829712160465,-0.4616887692880668,-0.1406249503313889,5,mi,calibrated
rla_selected,3300,0.33,-0.3505505887389767,-0.4832497436722999,-0.1417204708691075,5,mi,calibrated
rla_selected,3400,0.34,-0.3604019742766028,-0.5053232508379767,-0.1428311758492791,5,mi,calibrated
rla_selected,3500,0.35,-0.3705158677685021,-0.527819878989833,-0.1443081911333735,5,mi,calibrated
rla_selected,3600,0.36,-0.3804493279756383,-0.550769594320746,-0.1456194271818427,5,mi,calibrated
rla_selected,3700,0.37,-0.389031317031317,-0.5742347164395258,-0.1454317365962867,5,mi,calibrated
rla_selected,3800,0.38,-0.3972643115612147,-0.5979146402854902,-0.146894039100156,5,mi,calibrated
rla_selected,3900,0.39,-0.404735298043602,-0.6219098479772378,-0.1473500737505591,5,mi,calibrated
rla_selected,4000,0.4,-0.412739785448783,-0.6466877834332576,-0.1481311357290822,5,mi,calibrated
rla_selected,4100,0.41,-0.4200924713244973,-0.6716919805878812,-0.1500739607710238,5,mi,calibrated
rla_selected,4200,0.42,-0.4266420072860083,-0.6973636630788936,-0.1518201045383819,5,mi,calibrated
rla_selected,4300,0.43,-0.4331027581001841,-0.7238422483690474,-0.1529894717880895,5,mi,calibrated
rla_selected,4400,0.44,-0.4387423236337042,-0.7510262148704461,-0.1542227969274713,5,mi,calibrated
rla_selected,4500,0.45,-0.4426305487526778,-0.7767477619104206,-0.1550342659232148,5,mi,calibrated
rla_selected,4600,0.46,-0.4425129452608513,-0.7874361370286797,-0.1562400552403253,5,mi,calibrated
rla_selected,4700,0.47,-0.4397389847776026,-0.784684315924924,-0.1575423266531737,5,mi,calibrated
rla_selected,4800,0.48,-0.4337296937783293,-0.772948418728208,-0.1591648826720428,5,mi,calibrated
rla_selected,4900,0.49,-0.4221028711213558,-0.7390524642289347,-0.1606651090590248,5,mi,calibrated
rla_selected,5000,0.5,-0.4058444832295143,-0.6855945945945946,-0.1623345041880572,5,mi,calibrated
treat_all,100,0.01,-0.0033863983607295,-0.0046150323642892,-0.0012308985559457,5,mi,calibrated
treat_all,200,0.02,-0.0136250350786962,-0.0148662061639248,-0.0114475403779452,5,mi,calibrated
treat_all,300,0.03,-0.0240747777083734,-0.0253287443718004,-0.0218748346086456,5,mi,calibrated
treat_all,400,0.04,-0.0347422233095024,-0.0360092521256733,-0.0325193641358191,5,mi,calibrated
treat_all,500,0.05,-0.0456342467127603,-0.0469146126743646,-0.0433879890214593,5,mi,calibrated
treat_all,600,0.06,-0.0567580152948109,-0.0580520021709004,-0.0544878612450918,5,mi,calibrated
treat_all,700,0.07,-0.0681210047065831,-0.0694289054200499,-0.0658264403982648,5,mi,calibrated
treat_all,800,0.08,-0.0797310156273068,-0.0810531326528764,-0.0774115104025938,5,mi,calibrated
treat_all,900,0.09,-0.0915961916232113,-0.0929328374073037,-0.0892511973300949,5,mi,calibrated
treat_all,1000,0.1,-0.1037250381968026,-0.1050765356007182,-0.1013539884115403,5,mi,calibrated
treat_all,1100,0.11,-0.1161264431203621,-0.1174931258883667,-0.1137287523262768,5,mi,calibrated
treat_all,1200,0.12,-0.1288096981558208,-0.1301919114098254,-0.1263847608754389,5,mi,calibrated
treat_all,1300,0.13,-0.1417845222725543,-0.1431826230352257,-0.1393317121498693,5,mi,calibrated
treat_all,1400,0.14,-0.1550610864850259,-0.1564754442333098,-0.1525797553144027,5,mi,calibrated
treat_all,1500,0.15,-0.1686500404436733,-0.1700810376948781,-0.166139517141631,5,mi,calibrated
treat_all,1600,0.16,-0.1825625409251456,-0.1840105738579124,-0.1800221304409361,5,mi,calibrated
treat_all,1700,0.17,-0.196810282382075,-0.1982757614947547,-0.1942392645426342,5,mi,calibrated
treat_all,1800,0.18,-0.2114055297281979,-0.2128888805373736,-0.2088031580126662,5,mi,calibrated
treat_all,1900,0.19,-0.2263611535520028,-0.2278628173341313,-0.2237266537906004,5,mi,calibrated
treat_all,2000,0.2,-0.2416906679714029,-0.243211102550808,-0.2390232369629829,5,mi,calibrated
treat_all,2100,0.21,-0.2574082713634459,-0.2589479519501853,-0.2547070754055523,5,mi,calibrated
treat_all,2200,0.22,-0.2735288902270799,-0.275088310308521,-0.2707930635517774,5,mi,calibrated
treat_all,2300,0.23,-0.2900682264637952,-0.2916478987540862,-0.2872968695719303,5,mi,calibrated
treat_all,2400,0.24,-0.3070428083909504,-0.3086432658429558,-0.3042349862768241,5,mi,calibrated
treat_all,2500,0.25,-0.324470045836163,-0.3260918427208618,-0.3216247860938485,5,mi,calibrated
treat_all,2600,0.26,-0.3423682896988139,-0.3440120027576303,-0.3394845805005221,5,mi,calibrated
treat_all,2700,0.27,-0.3607568964070169,-0.3624231260830773,-0.357833684342995,5,mi,calibrated
treat_all,2800,0.28,-0.3796562977460033,-0.3813456695008979,-0.3766924855144255,5,mi,calibrated
treat_all,2900,0.29,-0.3990880765874962,-0.4008012423107696,-0.3960825205216709,5,mi,calibrated
treat_all,3000,0.3,-0.4190750491101747,-0.4208126886294949,-0.4160265565291234,5,mi,calibrated
treat_all,3100,0.31,-0.4396413541697425,-0.4414041768705021,-0.4365486805367919,5,mi,calibrated
treat_all,3200,0.32,-0.4608125505545916,-0.4626012971185977,-0.4576743964270388,5,mi,calibrated
treat_all,3300,0.33,-0.4826157229509289,-0.4844311672248454,-0.4794307307020692,5,mi,calibrated
treat_all,3400,0.34,-0.5050795975410945,-0.506922548546434,-0.5018463478339189,5,mi,calibrated
treat_all,3500,0.35,-0.5282346682724958,-0.5301059723702252,-0.5249516762621329,5,mi,calibrated
treat_all,3600,0.36,-0.5521133349642536,-0.55401387818851,-0.5487790462037287,5,mi,calibrated
treat_all,3700,0.37,-0.5767500545668608,-0.5786807651438831,-0.5733628405879149,5,mi,calibrated
treat_all,3800,0.38,-0.6021815070598746,-0.6041433581300748,-0.5987396605973974,5,mi,calibrated
treat_all,3900,0.39,-0.6284467776674136,-0.6304407902305679,-0.6249485074924367,5,mi,calibrated
treat_all,4000,0.4,-0.6555875572952039,-0.6576148034010774,-0.6520309826173107,5,mi,calibrated
treat_all,4100,0.41,-0.6836483633510546,-0.6857099695604174,-0.6800315077464174,5,mi,calibrated
treat_all,4200,0.42,-0.7126767834088314,-0.7147739345528384,-0.708997568224804,5,mi,calibrated
treat_all,4300,0.43,-0.7427237445212671,-0.7448576877906076,-0.7389799817024322,5,mi,calibrated
treat_all,4400,0.44,-0.7738438113877184,-0.7760158607868686,-0.7700331956614043,5,mi,calibrated
treat_all,4500,0.45,-0.8060955170493133,-0.8083070582557206,-0.8022156174007025,5,mi,calibrated
treat_all,4600,0.46,-0.8395417303280043,-0.841794226001197,-0.8355899806859007,5,mi,calibrated
treat_all,4700,0.47,-0.8742500648624949,-0.8765450604540498,-0.8702237539063893,5,mi,calibrated
treat_all,4800,0.48,-0.9102933353406196,-0.9126324654627812,-0.906189595327666,5,mi,calibrated
treat_all,4900,0.49,-0.947750067406122,-0.9501350628247968,-0.9435658619027184,5,mi,calibrated
treat_all,5000,0.5,-0.9867050687542444,-0.9891377640812928,-0.9824371791407728,5,mi,calibrated
treat_none,100,0.01,0.0,0.0,0.0,5,mi,calibrated
treat_none,200,0.02,0.0,0.0,0.0,5,mi,calibrated
treat_none,300,0.03,0.0,0.0,0.0,5,mi,calibrated
treat_none,400,0.04,0.0,0.0,0.0,5,mi,calibrated
treat_none,500,0.05,0.0,0.0,0.0,5,mi,calibrated
treat_none,600,0.06,0.0,0.0,0.0,5,mi,calibrated
treat_none,700,0.07,0.0,0.0,0.0,5,mi,calibrated
treat_none,800,0.08,0.0,0.0,0.0,5,mi,calibrated
treat_none,900,0.09,0.0,0.0,0.0,5,mi,calibrated
treat_none,1000,0.1,0.0,0.0,0.0,5,mi,calibrated
treat_none,1100,0.11,0.0,0.0,0.0,5,mi,calibrated
treat_none,1200,0.12,0.0,0.0,0.0,5,mi,calibrated
treat_none,1300,0.13,0.0,0.0,0.0,5,mi,calibrated
treat_none,1400,0.14,0.0,0.0,0.0,5,mi,calibrated
treat_none,1500,0.15,0.0,0.0,0.0,5,mi,calibrated
treat_none,1600,0.16,0.0,0.0,0.0,5,mi,calibrated
treat_none,1700,0.17,0.0,0.0,0.0,5,mi,calibrated
treat_none,1800,0.18,0.0,0.0,0.0,5,mi,calibrated
treat_none,1900,0.19,0.0,0.0,0.0,5,mi,calibrated
treat_none,2000,0.2,0.0,0.0,0.0,5,mi,calibrated
treat_none,2100,0.21,0.0,0.0,0.0,5,mi,calibrated
treat_none,2200,0.22,0.0,0.0,0.0,5,mi,calibrated
treat_none,2300,0.23,0.0,0.0,0.0,5,mi,calibrated
treat_none,2400,0.24,0.0,0.0,0.0,5,mi,calibrated
treat_none,2500,0.25,0.0,0.0,0.0,5,mi,calibrated
treat_none,2600,0.26,0.0,0.0,0.0,5,mi,calibrated
treat_none,2700,0.27,0.0,0.0,0.0,5,mi,calibrated
treat_none,2800,0.28,0.0,0.0,0.0,5,mi,calibrated
treat_none,2900,0.29,0.0,0.0,0.0,5,mi,calibrated
treat_none,3000,0.3,0.0,0.0,0.0,5,mi,calibrated
treat_none,3100,0.31,0.0,0.0,0.0,5,mi,calibrated
treat_none,3200,0.32,0.0,0.0,0.0,5,mi,calibrated
treat_none,3300,0.33,0.0,0.0,0.0,5,mi,calibrated
treat_none,3400,0.34,0.0,0.0,0.0,5,mi,calibrated
treat_none,3500,0.35,0.0,0.0,0.0,5,mi,calibrated
treat_none,3600,0.36,0.0,0.0,0.0,5,mi,calibrated
treat_none,3700,0.37,0.0,0.0,0.0,5,mi,calibrated
treat_none,3800,0.38,0.0,0.0,0.0,5,mi,calibrated
treat_none,3900,0.39,0.0,0.0,0.0,5,mi,calibrated
treat_none,4000,0.4,0.0,0.0,0.0,5,mi,calibrated
treat_none,4100,0.41,0.0,0.0,0.0,5,mi,calibrated
treat_none,4200,0.42,0.0,0.0,0.0,5,mi,calibrated
treat_none,4300,0.43,0.0,0.0,0.0,5,mi,calibrated
treat_none,4400,0.44,0.0,0.0,0.0,5,mi,calibrated
treat_none,4500,0.45,0.0,0.0,0.0,5,mi,calibrated
treat_none,4600,0.46,0.0,0.0,0.0,5,mi,calibrated
treat_none,4700,0.47,0.0,0.0,0.0,5,mi,calibrated
treat_none,4800,0.48,0.0,0.0,0.0,5,mi,calibrated
treat_none,4900,0.49,0.0,0.0,0.0,5,mi,calibrated
treat_none,5000,0.5,0.0,0.0,0.0,5,mi,calibrated
